Robert Garrett,jcef Helper (Renderer),,,Robert’s MacBook Pro,Mac,/Applications/IntelliJ IDEA.app/Contents/jbr/Contents/Frameworks/jcef Helper (Renderer).app,Identified Developer,,org.jcef.jcef.helper.renderer,,"Developer ID Application: JetBrains s.r.o. (2ZEFAR8TH3), Developer ID Certification Authority, Apple Root CA",
Robert Garrett,jcef Helper (Renderer),,,Robert’s MacBook Pro,Mac,/Applications/PyCharm.app/Contents/jbr/Contents/Frameworks/jcef Helper (Renderer).app,Identified Developer,,org.jcef.jcef.helper.renderer,,"Developer ID Application: JetBrains s.r.o. (2ZEFAR8TH3), Developer ID Certification Authority, Apple Root CA",
Robert Garrett,Kandji Agent,,,Robert’s MacBook Pro,Mac,/Library/Kandji/Kandji Agent.app,Identified Developer,,io.kandji.KandjiAgent,5300,"Developer ID Application: Kandji, Inc. (P3FGV63VK7), Developer ID Certification Authority, Apple Root CA",4.6.21
Robert Garrett,Kandji CLI,,,Robert’s MacBook Pro,Mac,/Library/Kandji/Kandji Agent.app/Contents/Helpers/Kandji CLI.app,Identified Developer,,kandji-cli,5300,"Developer ID Application: Kandji, Inc. (P3FGV63VK7), Developer ID Certification Authority, Apple Root CA",4.6.21
Robert Garrett,Kandji Daemon,,,Robert’s MacBook Pro,Mac,/Library/Kandji/Kandji Agent.app/Contents/Helpers/Kandji Daemon.app,Identified Developer,,kandji-daemon,5300,"Developer ID Application: Kandji, Inc. (P3FGV63VK7), Developer ID Certification Authority, Apple Root CA",4.6.21
Robert Garrett,Kandji Extension Manager,,,Robert’s MacBook Pro,Mac,/Applications/Utilities/Kandji Extension Manager.app,Identified Developer,,io.kandji.Extension-Manager,792,"Developer ID Application: Kandji, Inc. (P3FGV63VK7), Developer ID Certification Authority, Apple Root CA",1.8.36
Robert Garrett,Kandji Library Manager,,,Robert’s MacBook Pro,Mac,/Library/Kandji/Kandji Agent.app/Contents/Helpers/Kandji Library Manager.app,Identified Developer,,kandji-library-manager,5300,"Developer ID Application: Kandji, Inc. (P3FGV63VK7), Developer ID Certification Authority, Apple Root CA",4.6.21
Robert Garrett,Kandji Liftoff,,,Robert’s MacBook Pro,Mac,/Library/Kandji/Kandji Agent.app/Contents/Helpers/Kandji Liftoff.app,Identified Developer,,io.kandji.KandjiSetup,606,"Developer ID Application: Kandji, Inc. (P3FGV63VK7), Developer ID Certification Authority, Apple Root CA",1.3.1
Robert Garrett,Kandji Menu,,,Robert’s MacBook Pro,Mac,/Library/Application Support/Kandji/Kandji Menu/Kandji Menu.app,Identified Developer,,io.kandji.Kandji,5300,"Developer ID Application: Kandji, Inc. (P3FGV63VK7), Developer ID Certification Authority, Apple Root CA",4.6.21
Robert Garrett,Kandji Parameter Agent,,,Robert’s MacBook Pro,Mac,/Library/Kandji/Kandji Agent.app/Contents/Helpers/Kandji Parameter Agent.app,Identified Developer,,kandji-parameter-agent,5300,"Developer ID Application: Kandji, Inc. (P3FGV63VK7), Developer ID Certification Authority, Apple Root CA",4.6.21
Robert Garrett,Kandji Self Service,,,Robert’s MacBook Pro,Mac,/Applications/Kandji Self Service.app,Identified Developer,,io.kandji.Self-Service,814,"Developer ID Application: Kandji, Inc. (P3FGV63VK7), Developer ID Certification Authority, Apple Root CA",1.8.12
Robert Garrett,Keynote,,,Robert’s MacBook Pro,Mac,/Applications/Keynote.app,Mac App Store,,com.apple.iWork.Keynote,7043.0.93,"Apple Mac OS Application Signing, Apple Worldwide Developer Relations Certification Authority, Apple Root CA",14.4
Robert Garrett,Launcher Disabler,,,Robert’s MacBook Pro,Mac,/Applications/OneDrive.app/Contents/Library/LoginItems/Launcher Disabler.app,Identified Developer,,com.microsoft.SkyDriveLauncher,25110.0608.0002,"Developer ID Application: Microsoft Corporation (UBF8T346G9), Developer ID Certification Authority, Apple Root CA",25.110.0608
Robert Garrett,Launcher Disabler,,,Robert’s MacBook Pro,Mac,/private/var/root/.Trash/OneDrive.app/Contents/Library/LoginItems/Launcher Disabler.app,Identified Developer,,com.microsoft.SkyDriveLauncher,24086.0428.0003,"Developer ID Application: Microsoft Corporation (UBF8T346G9), Developer ID Certification Authority, Apple Root CA",24.086.0428
Robert Garrett,Launchpad,,,Robert’s MacBook Pro,Mac,/System/Applications/Launchpad.app,Apple,,com.apple.launchpad.launcher,61,"Software Signing, Apple Code Signing Certification Authority, Apple Root CA",1
Robert Garrett,licenseDaemon,,,Robert’s MacBook Pro,Mac,/Library/PrivilegedHelperTools/licenseDaemon.app,Identified Developer,,com.paceap.eden.licenseDaemon,5.9.0.5097,"Developer ID Application: PACE Anti-Piracy, Inc. (TFZ8226T6X), Developer ID Certification Authority, Apple Root CA","5.9.0 GM (b5097, edaa5278)"
Robert Garrett,Linguist,,,Robert’s MacBook Pro,Mac,/opt/homebrew/Cellar/qt@5/5.15.16_2/libexec/Linguist.app,,,org.qt-project.Linguist,,,
Robert Garrett,Mail,,,Robert’s MacBook Pro,Mac,/System/Applications/Mail.app,Apple,,com.apple.mail,3826.600.51.1.1,"Software Signing, Apple Code Signing Certification Authority, Apple Root CA",16
Robert Garrett,Maps,,,Robert’s MacBook Pro,Mac,/System/Applications/Maps.app,Apple,,com.apple.Maps,2864.25.3.6.8,"Software Signing, Apple Code Signing Certification Authority, Apple Root CA",3
Robert Garrett,massCode,,,Robert’s MacBook Pro,Mac,/Applications/massCode.app,Identified Developer,,io.masscode.app,3.12.0,"Developer ID Application: Anton Reshetov (NXRD82TAC2), Developer ID Certification Authority, Apple Root CA",3.12.0
Robert Garrett,massCode Helper,,,Robert’s MacBook Pro,Mac,/Applications/massCode.app/Contents/Frameworks/massCode Helper.app,Identified Developer,,io.masscode.app.helper,3.12.0,"Developer ID Application: Anton Reshetov (NXRD82TAC2), Developer ID Certification Authority, Apple Root CA",
Robert Garrett,massCode Helper (GPU),,,Robert’s MacBook Pro,Mac,/Applications/massCode.app/Contents/Frameworks/massCode Helper (GPU).app,Identified Developer,,io.masscode.app.helper.GPU,3.12.0,"Developer ID Application: Anton Reshetov (NXRD82TAC2), Developer ID Certification Authority, Apple Root CA",
Robert Garrett,massCode Helper (Plugin),,,Robert’s MacBook Pro,Mac,/Applications/massCode.app/Contents/Frameworks/massCode Helper (Plugin).app,Identified Developer,,io.masscode.app.helper.Plugin,3.12.0,"Developer ID Application: Anton Reshetov (NXRD82TAC2), Developer ID Certification Authority, Apple Root CA",
Robert Garrett,massCode Helper (Renderer),,,Robert’s MacBook Pro,Mac,/Applications/massCode.app/Contents/Frameworks/massCode Helper (Renderer).app,Identified Developer,,io.masscode.app.helper.Renderer,3.12.0,"Developer ID Application: Anton Reshetov (NXRD82TAC2), Developer ID Certification Authority, Apple Root CA",
Robert Garrett,media-plugin-helper,,,Robert’s MacBook Pro,Mac,/Applications/Firefox.app/Contents/MacOS/media-plugin-helper.app,Identified Developer,,org.mozilla.firefox-media-plugin-helper,1,"Developer ID Application: Mozilla Corporation (43AQ936H96), Developer ID Certification Authority, Apple Root CA",
Robert Garrett,media-plugin-helper,,,Robert’s MacBook Pro,Mac,/Users/rg/Library/Caches/Mozilla/updates/Applications/Firefox/updates/0/Updated.app/Contents/MacOS/media-plugin-helper.app,Identified Developer,,org.mozilla.firefox-media-plugin-helper,1,"Developer ID Application: Mozilla Corporation (43AQ936H96), Developer ID Certification Authority, Apple Root CA",
Robert Garrett,media-plugin-helper,,,Robert’s MacBook Pro,Mac,/Users/rg/Library/Caches/ms-playwright/firefox-1475/firefox/Nightly.app/Contents/MacOS/media-plugin-helper.app,,,org.mozilla.nightly-media-plugin-helper,1,,
Robert Garrett,Messages,,,Robert’s MacBook Pro,Mac,/System/Applications/Messages.app,Apple,,com.apple.MobileSMS,1402.600.41.1.5,"Software Signing, Apple Code Signing Certification Authority, Apple Root CA",14
Robert Garrett,Microsoft AU Daemon,,,Robert’s MacBook Pro,Mac,/Library/Application Support/Microsoft/MAU2.0/Microsoft AutoUpdate.app/Contents/MacOS/Microsoft AU Daemon.app,Identified Developer,,com.microsoft.autoupdate.fba,4.79.25033028,"Developer ID Application: Microsoft Corporation (UBF8T346G9), Developer ID Certification Authority, Apple Root CA",4.79
Robert Garrett,Microsoft AutoUpdate,,,Robert’s MacBook Pro,Mac,/Library/Application Support/Microsoft/MAU2.0/Microsoft AutoUpdate.app,Identified Developer,,com.microsoft.autoupdate2,4.79.25033028,"Developer ID Application: Microsoft Corporation (UBF8T346G9), Developer ID Certification Authority, Apple Root CA",4.79
Robert Garrett,Microsoft Defender Shim,,,Robert’s MacBook Pro,Mac,/Applications/Microsoft Defender Shim.app,Identified Developer,,com.microsoft.wdav.shim,101.24080.0001,"Developer ID Application: Microsoft Corporation (UBF8T346G9), Developer ID Certification Authority, Apple Root CA",101.24080.0001
Robert Garrett,Microsoft Defender Shim,,,Robert’s MacBook Pro,Mac,/Applications/Microsoft Defender Shim.app/Contents/MacOS/Microsoft Defender Shim.app,Identified Developer,,com.microsoft.wdav.shim,101.24080.0001,"Developer ID Application: Microsoft Corporation (UBF8T346G9), Developer ID Certification Authority, Apple Root CA",101.24080.0001
Robert Garrett,Microsoft Error Reporting,,,Robert’s MacBook Pro,Mac,/Applications/Microsoft Excel.app/Contents/SharedSupport/Microsoft Error Reporting.app,Identified Developer,,com.microsoft.errorreporting,16.99.25070625,"Developer ID Application: Microsoft Corporation (UBF8T346G9), Developer ID Certification Authority, Apple Root CA",16.99
Robert Garrett,Microsoft Error Reporting,,,Robert’s MacBook Pro,Mac,/Applications/Microsoft OneNote.app/Contents/SharedSupport/Microsoft Error Reporting.app,Identified Developer,,com.microsoft.errorreporting,16.99.25070625,"Developer ID Application: Microsoft Corporation (UBF8T346G9), Developer ID Certification Authority, Apple Root CA",16.99
Robert Garrett,Microsoft Error Reporting,,,Robert’s MacBook Pro,Mac,/Applications/Microsoft Outlook.app/Contents/SharedSupport/Microsoft Error Reporting.app,Identified Developer,,com.microsoft.errorreporting,16.98.25061520,"Developer ID Application: Microsoft Corporation (UBF8T346G9), Developer ID Certification Authority, Apple Root CA",16.98.1
Robert Garrett,Microsoft Error Reporting,,,Robert’s MacBook Pro,Mac,/Applications/Microsoft PowerPoint.app/Contents/SharedSupport/Microsoft Error Reporting.app,Identified Developer,,com.microsoft.errorreporting,16.99.25070625,"Developer ID Application: Microsoft Corporation (UBF8T346G9), Developer ID Certification Authority, Apple Root CA",16.99
Robert Garrett,Microsoft Error Reporting,,,Robert’s MacBook Pro,Mac,/Applications/Microsoft Word.app/Contents/SharedSupport/Microsoft Error Reporting.app,Identified Developer,,com.microsoft.errorreporting,16.99.25070625,"Developer ID Application: Microsoft Corporation (UBF8T346G9), Developer ID Certification Authority, Apple Root CA",16.99
Robert Garrett,Microsoft Error Reporting,,,Robert’s MacBook Pro,Mac,/Applications/OneDrive.app/Contents/Microsoft SharePoint.app/Contents/SharedSupport/Microsoft Error Reporting.app,Identified Developer,,com.microsoft.errorreporting,16.96.10011001,"Developer ID Application: Microsoft Corporation (UBF8T346G9), Developer ID Certification Authority, Apple Root CA",16.96
Robert Garrett,Microsoft Error Reporting,,,Robert’s MacBook Pro,Mac,/Applications/OneDrive.app/Contents/SharedSupport/Microsoft Error Reporting.app,Identified Developer,,com.microsoft.errorreporting,16.96.10011001,"Developer ID Application: Microsoft Corporation (UBF8T346G9), Developer ID Certification Authority, Apple Root CA",16.96
Robert Garrett,Microsoft Error Reporting,,,Robert’s MacBook Pro,Mac,/Library/Application Support/Microsoft/MAU2.0/Microsoft AutoUpdate.app/Contents/SharedSupport/Microsoft Error Reporting.app,Identified Developer,,com.microsoft.errorreporting,16.96.25033028,"Developer ID Application: Microsoft Corporation (UBF8T346G9), Developer ID Certification Authority, Apple Root CA",16.96
Robert Garrett,Microsoft Error Reporting,,,Robert’s MacBook Pro,Mac,/Library/Caches/com.microsoft.autoupdate.helper/Clones.noindex/Microsoft Outlook.app/Contents/SharedSupport/Microsoft Error Reporting.app,Identified Developer,,com.microsoft.errorreporting,16.99.25070625,"Developer ID Application: Microsoft Corporation (UBF8T346G9), Developer ID Certification Authority, Apple Root CA",16.99
Robert Garrett,Microsoft Excel,,,Robert’s MacBook Pro,Mac,/Applications/Microsoft Excel.app,Identified Developer,,com.microsoft.Excel,16.99.25070625,"Developer ID Application: Microsoft Corporation (UBF8T346G9), Developer ID Certification Authority, Apple Root CA",16.99
Robert Garrett,Microsoft OneNote,,,Robert’s MacBook Pro,Mac,/Applications/Microsoft OneNote.app,Identified Developer,,com.microsoft.onenote.mac,16.99.25070625,"Developer ID Application: Microsoft Corporation (UBF8T346G9), Developer ID Certification Authority, Apple Root CA",16.99
Robert Garrett,Microsoft Outlook,,,Robert’s MacBook Pro,Mac,/Applications/Microsoft Outlook.app,Identified Developer,,com.microsoft.Outlook,16.98.25061520,"Developer ID Application: Microsoft Corporation (UBF8T346G9), Developer ID Certification Authority, Apple Root CA",16.98.1
Robert Garrett,Microsoft Outlook,,,Robert’s MacBook Pro,Mac,/Library/Caches/com.microsoft.autoupdate.helper/Clones.noindex/Microsoft Outlook.app,Identified Developer,,com.microsoft.Outlook,16.99.25070625,"Developer ID Application: Microsoft Corporation (UBF8T346G9), Developer ID Certification Authority, Apple Root CA",16.99
Robert Garrett,Microsoft PowerPoint,,,Robert’s MacBook Pro,Mac,/Applications/Microsoft PowerPoint.app,Identified Developer,,com.microsoft.Powerpoint,16.99.25070625,"Developer ID Application: Microsoft Corporation (UBF8T346G9), Developer ID Certification Authority, Apple Root CA",16.99
Robert Garrett,Microsoft SharePoint,,,Robert’s MacBook Pro,Mac,/Applications/OneDrive.app/Contents/Microsoft SharePoint.app,Identified Developer,,com.microsoft.SharePoint-mac,25110.0608.0002,"Developer ID Application: Microsoft Corporation (UBF8T346G9), Developer ID Certification Authority, Apple Root CA",25.110.0608
Robert Garrett,Microsoft SharePoint,,,Robert’s MacBook Pro,Mac,/private/var/root/.Trash/OneDrive.app/Contents/Microsoft SharePoint.app,Identified Developer,,com.microsoft.SharePoint-mac,24086.0428.0003,"Developer ID Application: Microsoft Corporation (UBF8T346G9), Developer ID Certification Authority, Apple Root CA",24.086.0428
Robert Garrett,Microsoft Update Assistant,,,Robert’s MacBook Pro,Mac,/Library/Application Support/Microsoft/MAU2.0/Microsoft AutoUpdate.app/Contents/MacOS/Microsoft Update Assistant.app,Identified Developer,,com.microsoft.autoupdate.fba,4.79.25033028,"Developer ID Application: Microsoft Corporation (UBF8T346G9), Developer ID Certification Authority, Apple Root CA",4.79
Robert Garrett,Microsoft Word,,,Robert’s MacBook Pro,Mac,/Applications/Microsoft Word.app,Identified Developer,,com.microsoft.Word,16.99.25070625,"Developer ID Application: Microsoft Corporation (UBF8T346G9), Developer ID Certification Authority, Apple Root CA",16.99
Robert Garrett,Microsoft.Mashup.Container,,,Robert’s MacBook Pro,Mac,/Applications/Microsoft Excel.app/Contents/SharedSupport/Microsoft.Mashup.Container.app,Identified Developer,,com.microsoft.Microsoft-Mashup-Container,16.99,"Developer ID Application: Microsoft Corporation (UBF8T346G9), Developer ID Certification Authority, Apple Root CA",16.99
Robert Garrett,Migration Assistant,,,Robert’s MacBook Pro,Mac,/System/Applications/Utilities/Migration Assistant.app,Apple,,com.apple.MigrateAssistant,15.5,"Software Signing, Apple Code Signing Certification Authority, Apple Root CA",15.5
Robert Garrett,Miro,,,Robert’s MacBook Pro,Mac,/Applications/Miro.app,Identified Developer,,com.electron.realtimeboard,0.8.71,"Developer ID Application: Realtimeboard Inc. (M3GM7MFY7U), Developer ID Certification Authority, Apple Root CA",0.8.71
Robert Garrett,Miro Helper,,,Robert’s MacBook Pro,Mac,/Applications/Miro.app/Contents/Frameworks/Miro Helper.app,Identified Developer,,com.electron.realtimeboard.helper,0.8.71,"Developer ID Application: Realtimeboard Inc. (M3GM7MFY7U), Developer ID Certification Authority, Apple Root CA",0.8.71
Robert Garrett,Miro Helper (GPU),,,Robert’s MacBook Pro,Mac,/Applications/Miro.app/Contents/Frameworks/Miro Helper (GPU).app,Identified Developer,,com.electron.realtimeboard.helper,0.8.71,"Developer ID Application: Realtimeboard Inc. (M3GM7MFY7U), Developer ID Certification Authority, Apple Root CA",0.8.71
Robert Garrett,Miro Helper (Plugin),,,Robert’s MacBook Pro,Mac,/Applications/Miro.app/Contents/Frameworks/Miro Helper (Plugin).app,Identified Developer,,com.electron.realtimeboard.helper,0.8.71,"Developer ID Application: Realtimeboard Inc. (M3GM7MFY7U), Developer ID Certification Authority, Apple Root CA",0.8.71
Robert Garrett,Miro Helper (Renderer),,,Robert’s MacBook Pro,Mac,/Applications/Miro.app/Contents/Frameworks/Miro Helper (Renderer).app,Identified Developer,,com.electron.realtimeboard.helper,0.8.71,"Developer ID Application: Realtimeboard Inc. (M3GM7MFY7U), Developer ID Certification Authority, Apple Root CA",0.8.71
Robert Garrett,Mission Control,,,Robert’s MacBook Pro,Mac,/System/Applications/Mission Control.app,Apple,,com.apple.exposelauncher,61,"Software Signing, Apple Code Signing Certification Authority, Apple Root CA",1.2
Robert Garrett,MobileDeviceUpdater,,,Robert’s MacBook Pro,Mac,/Library/Apple/System/Library/PrivateFrameworks/MobileDevice.framework/Versions/A/Resources/MobileDeviceUpdater.app,Apple,,com.apple.MobileDeviceUpdater,1,"Software Signing, Apple Code Signing Certification Authority, Apple Root CA",1
Robert Garrett,MRT,,,Robert’s MacBook Pro,Mac,/Library/Apple/System/Library/CoreServices/MRT.app,Apple,,com.apple.MRT,1,"Software Signing, Apple Code Signing Certification Authority, Apple Root CA",1.93
Robert Garrett,Music,,,Robert’s MacBook Pro,Mac,/System/Applications/Music.app,Apple,,com.apple.Music,1.5.5,"Software Signing, Apple Code Signing Certification Authority, Apple Root CA",1.5.5
Robert Garrett,News,,,Robert’s MacBook Pro,Mac,/System/Applications/News.app,Apple,,com.apple.news,5681,"Software Signing, Apple Code Signing Certification Authority, Apple Root CA",10.4
Robert Garrett,Nightly,,,Robert’s MacBook Pro,Mac,/Users/rg/Library/Caches/ms-playwright/firefox-1475/firefox/Nightly.app,,,org.mozilla.nightly,13525.2.8,,135
Robert Garrett,Notes,,,Robert’s MacBook Pro,Mac,/System/Applications/Notes.app,Apple,,com.apple.Notes,2998.56,"Software Signing, Apple Code Signing Certification Authority, Apple Root CA",4.12.6
Robert Garrett,Numbers,,,Robert’s MacBook Pro,Mac,/Applications/Numbers.app,Mac App Store,,com.apple.iWork.Numbers,7043.0.93,"Apple Mac OS Application Signing, Apple Worldwide Developer Relations Certification Authority, Apple Root CA",14.4
Robert Garrett,OBS,,,Robert’s MacBook Pro,Mac,/Applications/OBS.app,Identified Developer,,com.obsproject.obs-studio,10411261559,"Developer ID Application: Wizards of OBS LLC (2MMRE5MTB8), Developer ID Certification Authority, Apple Root CA",30.2.3
Robert Garrett,OBS,,,Robert’s MacBook Pro,Mac,/opt/homebrew/Caskroom/obs/30.2.3/OBS.app,Identified Developer,,com.obsproject.obs-studio,10411261559,"Developer ID Application: Wizards of OBS LLC (2MMRE5MTB8), Developer ID Certification Authority, Apple Root CA",30.2.3
Robert Garrett,OBS Helper,,,Robert’s MacBook Pro,Mac,/Applications/OBS.app/Contents/Frameworks/OBS Helper.app,Identified Developer,,com.obsproject.obs-studio.helper,,"Developer ID Application: Wizards of OBS LLC (2MMRE5MTB8), Developer ID Certification Authority, Apple Root CA",
Robert Garrett,OBS Helper (GPU),,,Robert’s MacBook Pro,Mac,/Applications/OBS.app/Contents/Frameworks/OBS Helper (GPU).app,Identified Developer,,com.obsproject.obs-studio.helper.gpu,,"Developer ID Application: Wizards of OBS LLC (2MMRE5MTB8), Developer ID Certification Authority, Apple Root CA",
Robert Garrett,OBS Helper (Plugin),,,Robert’s MacBook Pro,Mac,/Applications/OBS.app/Contents/Frameworks/OBS Helper (Plugin).app,Identified Developer,,com.obsproject.obs-studio.helper.plugin,,"Developer ID Application: Wizards of OBS LLC (2MMRE5MTB8), Developer ID Certification Authority, Apple Root CA",
Robert Garrett,OBS Helper (Renderer),,,Robert’s MacBook Pro,Mac,/Applications/OBS.app/Contents/Frameworks/OBS Helper (Renderer).app,Identified Developer,,com.obsproject.obs-studio.helper.renderer,,"Developer ID Application: Wizards of OBS LLC (2MMRE5MTB8), Developer ID Certification Authority, Apple Root CA",
Robert Garrett,OneDrive,,,Robert’s MacBook Pro,Mac,/Applications/OneDrive.app,Identified Developer,,com.microsoft.OneDrive,25110.0608.0002,"Developer ID Application: Microsoft Corporation (UBF8T346G9), Developer ID Certification Authority, Apple Root CA",25.110.0608
Robert Garrett,OneDrive,,,Robert’s MacBook Pro,Mac,/private/var/root/.Trash/OneDrive.app,Identified Developer,,com.microsoft.OneDrive,24086.0428.0003,"Developer ID Application: Microsoft Corporation (UBF8T346G9), Developer ID Certification Authority, Apple Root CA",24.086.0428
Robert Garrett,OneDrive File Handler,,,Robert’s MacBook Pro,Mac,/Applications/OneDrive.app/Contents/OneDrive File Handler.app,Identified Developer,,com.microsoft.OneDrive.OneDriveFileHandler,25110.0608.0002,"Developer ID Application: Microsoft Corporation (UBF8T346G9), Developer ID Certification Authority, Apple Root CA",25.110.0608
Robert Garrett,OneDrive File Handler,,,Robert’s MacBook Pro,Mac,/private/var/root/.Trash/OneDrive.app/Contents/OneDrive File Handler.app,Identified Developer,,com.microsoft.OneDrive.OneDriveFileHandler,24086.0428.0003,"Developer ID Application: Microsoft Corporation (UBF8T346G9), Developer ID Certification Authority, Apple Root CA",24.086.0428
Robert Garrett,OneDrive File Launcher,,,Robert’s MacBook Pro,Mac,/private/var/root/.Trash/OneDrive.app/Contents/OneDrive File Launcher.app,Identified Developer,,com.microsoft.OneDrive.DownloadAndGo,24086.0428.0003,"Developer ID Application: Microsoft Corporation (UBF8T346G9), Developer ID Certification Authority, Apple Root CA",24.086.0428
Robert Garrett,OneDrive Launcher,,,Robert’s MacBook Pro,Mac,/Applications/OneDrive.app/Contents/Library/LoginItems/OneDrive Launcher.app,Identified Developer,,com.microsoft.OneDriveLauncher,25110.0608.0002,"Developer ID Application: Microsoft Corporation (UBF8T346G9), Developer ID Certification Authority, Apple Root CA",25.110.0608
Robert Garrett,OneDrive Launcher,,,Robert’s MacBook Pro,Mac,/private/var/root/.Trash/OneDrive.app/Contents/Library/LoginItems/OneDrive Launcher.app,Identified Developer,,com.microsoft.OneDriveLauncher,24086.0428.0003,"Developer ID Application: Microsoft Corporation (UBF8T346G9), Developer ID Certification Authority, Apple Root CA",24.086.0428
Robert Garrett,OneDrive Updater,,,Robert’s MacBook Pro,Mac,/Applications/OneDrive.app/Contents/OneDrive Updater.app,Identified Developer,,com.microsoft.OneDriveUpdater,25110.0608.0002,"Developer ID Application: Microsoft Corporation (UBF8T346G9), Developer ID Certification Authority, Apple Root CA",25.110.0608
Robert Garrett,OneDrive Updater,,,Robert’s MacBook Pro,Mac,/private/var/root/.Trash/OneDrive.app/Contents/OneDrive Updater.app,Identified Developer,,com.microsoft.OneDriveUpdater,24086.0428.0003,"Developer ID Application: Microsoft Corporation (UBF8T346G9), Developer ID Certification Authority, Apple Root CA",24.086.0428
Robert Garrett,Open XML for Excel,,,Robert’s MacBook Pro,Mac,/Applications/Microsoft PowerPoint.app/Contents/SharedSupport/Open XML for Excel.app,Identified Developer,,com.microsoft.openxml.excel.app,16.99.25070625,"Developer ID Application: Microsoft Corporation (UBF8T346G9), Developer ID Certification Authority, Apple Root CA",16.99
Robert Garrett,Open XML for Excel,,,Robert’s MacBook Pro,Mac,/Applications/Microsoft Word.app/Contents/SharedSupport/Open XML for Excel.app,Identified Developer,,com.microsoft.openxml.excel.app,16.99.25070625,"Developer ID Application: Microsoft Corporation (UBF8T346G9), Developer ID Certification Authority, Apple Root CA",16.99
Robert Garrett,Outlook Profile Manager,,,Robert’s MacBook Pro,Mac,/Applications/Microsoft Outlook.app/Contents/SharedSupport/Outlook Profile Manager.app,Identified Developer,,com.microsoft.outlook.profilemanager,16.98.25061520,"Developer ID Application: Microsoft Corporation (UBF8T346G9), Developer ID Certification Authority, Apple Root CA",16.98.1
Robert Garrett,Outlook Profile Manager,,,Robert’s MacBook Pro,Mac,/Library/Caches/com.microsoft.autoupdate.helper/Clones.noindex/Microsoft Outlook.app/Contents/SharedSupport/Outlook Profile Manager.app,Identified Developer,,com.microsoft.outlook.profilemanager,16.99.25070625,"Developer ID Application: Microsoft Corporation (UBF8T346G9), Developer ID Certification Authority, Apple Root CA",16.99
Robert Garrett,Pages,,,Robert’s MacBook Pro,Mac,/Applications/Pages.app,Mac App Store,,com.apple.iWork.Pages,7043.0.93,"Apple Mac OS Application Signing, Apple Worldwide Developer Relations Certification Authority, Apple Root CA",14.4
Robert Garrett,Passwords,,,Robert’s MacBook Pro,Mac,/System/Applications/Passwords.app,Apple,,com.apple.Passwords,20621.2.5.11.8,"Software Signing, Apple Code Signing Certification Authority, Apple Root CA",1.5
Robert Garrett,PasswordsMenuBarExtra,,,Robert’s MacBook Pro,Mac,/System/Applications/Passwords.app/Contents/Library/LoginItems/PasswordsMenuBarExtra.app,Apple,,com.apple.Passwords.MenuBarExtra,20621.2.5.11.8,"Software Signing, Apple Code Signing Certification Authority, Apple Root CA",18.5
Robert Garrett,PDF Expert,,,Robert’s MacBook Pro,Mac,/Applications/PDF Expert.app,Identified Developer,,com.readdle.PDFExpert-Mac,1112,"Developer ID Application: Readdle Technologies Limited (3L68KQB4HG), Developer ID Certification Authority, Apple Root CA",3.10.14
Robert Garrett,PDF Expert Installer,,,Robert’s MacBook Pro,Mac,/Users/rg/Downloads/PDF Expert Installer.app,Identified Developer,,com.readdle.PDFExpert-Installer,62,"Developer ID Application: Readdle Technologies Limited (3L68KQB4HG), Developer ID Certification Authority, Apple Root CA",1.4
Robert Garrett,Photo Booth,,,Robert’s MacBook Pro,Mac,/System/Applications/Photo Booth.app,Apple,,com.apple.PhotoBooth,1165,"Software Signing, Apple Code Signing Certification Authority, Apple Root CA",13.1
Robert Garrett,Photos,,,Robert’s MacBook Pro,Mac,/System/Applications/Photos.app,Apple,,com.apple.Photos,760.6.150,"Software Signing, Apple Code Signing Certification Authority, Apple Root CA",10
Robert Garrett,pixeltool,,,Robert’s MacBook Pro,Mac,/opt/homebrew/Cellar/qt@5/5.15.16_2/libexec/pixeltool.app,,,org.qt-project.pixeltool,,,
Robert Garrett,Playwright,,,Robert’s MacBook Pro,Mac,/Users/rg/Library/Caches/ms-playwright/webkit-2140/Playwright.app,,,org.webkit.Playwright,1,,1
Robert Garrett,plugin-container,,,Robert’s MacBook Pro,Mac,/Applications/Firefox.app/Contents/MacOS/plugin-container.app,Identified Developer,,org.mozilla.plugincontainer,1,"Developer ID Application: Mozilla Corporation (43AQ936H96), Developer ID Certification Authority, Apple Root CA",
Robert Garrett,plugin-container,,,Robert’s MacBook Pro,Mac,/Applications/Zotero.app/Contents/MacOS/plugin-container.app,Identified Developer,,org.mozilla.plugincontainer,1,"Developer ID Application: Corporation for Digital Scholarship (8LAYR367YV), Developer ID Certification Authority, Apple Root CA",
